Date (YYYYMMDD);Hour;Inflow (m^3/s)
20050403;5;1.079427719
20050403;6;1.079046845
20050403;7;1.078667045
20050403;8;1.078292251
20050403;9;1.077925324
20050403;10;1.077569723
20050403;11;1.077229381
20050403;12;1.076904058
20050403;13;1.076593637
20050403;14;1.076299191
20050403;15;1.076020956
20050403;16;1.075756073
20050403;17;1.075499892
20050403;18;1.075248837
20050403;19;1.074998736
20050403;20;1.074744105
20050403;21;1.074481249
20050403;22;1.074207306
20050403;23;1.073916197
20050403;24;1.073604226
20050404;1;1.073271871
20050404;2;1.072921634
20050404;3;1.072554946
20050404;4;1.072173476
20050404;5;1.071781397
20050404;6;1.071384072
20050404;7;1.07098639
20050404;8;1.070593596
20050404;9;1.070209026
20050404;10;1.069837093
20050404;11;1.069482565
20050404;12;1.069145799
20050404;13;1.068827033
20050404;14;1.068527341
20050404;15;1.068246365
20050404;16;1.067979217
20050404;17;1.067718744
20050404;18;1.067458868
20050404;19;1.067193747
20050404;20;1.066917539
20050404;21;1.066624522
20050404;22;1.06630981
20050404;23;1.065968156
20050404;24;1.065596461
20050405;1;1.06519413
20050405;2;1.064762592
20050405;3;1.064305067
20050405;4;1.063825727
20050405;5;1.063331604
20050405;6;1.062830448
20050405;7;1.062328935
20050405;8;1.061833262
20050405;9;1.061348319
20050405;10;1.060880184
20050405;11;1.060433626
20050405;12;1.060009003
20050405;13;1.05960691
20050405;14;1.059229374
20050405;15;1.05887568
20050405;16;1.058539629
20050405;17;1.058212638
20050405;18;1.057887673
20050405;19;1.057558417
20050405;20;1.057218552
20050405;21;1.056862235
20050405;22;1.056484103
20050405;23;1.05607903
20050405;24;1.055644155
20050406;1;1.055179358
20050406;2;1.054686427
20050406;3;1.054168105
20050406;4;1.053628922
20050406;5;1.053076863
20050406;6;1.052519441
20050406;7;1.051962376
20050406;8;1.051411986
20050406;9;1.050874352
20050406;10;1.05035603
20050406;11;1.049860358
20050406;12;1.049387336
20050406;13;1.048938036
20050406;14;1.048514605
20050406;15;1.048115849
20050406;16;1.047734857
20050406;17;1.047363639
20050406;18;1.046995282
20050406;19;1.046623588
20050406;20;1.046242118
20050406;21;1.045844316
20050406;22;1.045424104
20050406;23;1.044975996
20050406;24;1.044496179
20050407;1;1.043984056
20050407;2;1.043441176
20050407;3;1.042871356
20050407;4;1.042280078
20050407;5;1.041674614
20050407;6;1.041062951
20050407;7;1.04045248
20050407;8;1.03985095
20050407;9;1.039264798
20050407;10;1.038700819
20050407;11;1.03816545
20050407;12;1.037659168
20050407;13;1.037183523
20050407;14;1.036739826
20050407;15;1.036326528
20050407;16;1.035936594
20050407;17;1.035562396
20050407;18;1.035197735
20050407;19;1.034836173
20050407;20;1.03447175
20050407;21;1.034099221
20050407;22;1.033714414
20050407;23;1.03331387
20050407;24;1.032895327
20050408;1;1.032458782
20050408;2;1.032005548
20050408;3;1.031538248
20050408;4;1.031059504
20050408;5;1.030573964
20050408;6;1.030086279
20050408;7;1.029600143
20050408;8;1.029120564
20050408;9;1.028651118
20050408;10;1.028195143
20050408;11;1.02775538
20050408;12;1.027332067
20050408;13;1.026925087
20050408;14;1.026533961
20050408;15;1.026157975
20050408;16;1.027744055
20050408;17;1.108098865
20050408;18;1.444878221
20050408;19;1.696218491
20050408;20;3.246563673
20050408;21;11.28412247
20050408;22;16.08756256
20050408;23;8.182518005
20050408;24;13.72391891
20050409;1;19.85258102
20050409;2;20.04628181
20050409;3;21.42992592
20050409;4;28.64488602
20050409;5;21.52141953
20050409;6;17.1382885
20050409;7;19.27241707
20050409;8;17.68362045
20050409;9;16.09790421
20050409;10;18.82758522
20050409;11;14.95386696
20050409;12;21.37547112
20050409;13;20.60043144
20050409;14;16.42446899
20050409;15;16.41868591
20050409;16;16.01623535
20050409;17;16.37831497
20050409;18;12.64152145
20050409;19;13.1694479
20050409;20;9.778710365
20050409;21;6.635057926
20050409;22;6.108980656
20050409;23;6.311895847
20050409;24;5.367629528
20050410;1;6.240297794
20050410;2;4.235564709
20050410;3;5.388255596
20050410;4;4.35392189
20050410;5;4.528423786
20050410;6;3.870215654
20050410;7;4.282688141
20050410;8;4.488497734
20050410;9;7.199092865
20050410;10;9.134591103
20050410;11;6.398241043
20050410;12;10.43412876
20050410;13;14.42542744
20050410;14;13.32292747
20050410;15;20.17293549
20050410;16;27.97757149
20050410;17;20.63726425
20050410;18;27.29195786
20050410;19;37.34358978
20050410;20;30.79027939
20050410;21;35.74846268
20050410;22;48.24873352
20050410;23;38.93637466
20050410;24;41.53918839
20050411;1;52.12292099
20050411;2;42.48724747
20050411;3;40.68226624
20050411;4;49.53246307
20050411;5;41.45084763
20050411;6;39.57320786
20050411;7;44.71409988
20050411;8;37.45420837
20050411;9;35.58149719
20050411;10;37.7111702
20050411;11;31.67157936
20050411;12;28.72181511
20050411;13;29.78946686
20050411;14;26.04678917
20050411;15;24.32136536
20050411;16;25.20579147
20050411;17;21.17193985
20050411;18;20.04370689
20050411;19;21.48283005
20050411;20;18.19522858
20050411;21;17.12314796
20050411;22;19.88720322
20050411;23;16.36226273
20050411;24;15.07846642
20050412;1;16.98023605
20050412;2;14.41361809
20050412;3;11.92025185
20050412;4;13.14909363
20050412;5;10.77994728
20050412;6;8.946376801
20050412;7;9.211234093
20050412;8;7.852945805
20050412;9;7.563065052
20050412;10;7.255239964
20050412;11;6.242402554
20050412;12;5.442333698
20050412;13;4.702433586
20050412;14;4.689992905
20050412;15;3.151744604
20050412;16;2.815890312
20050412;17;2.764387846
20050412;18;2.157251358
20050412;19;1.870043278
20050412;20;1.71861589
20050412;21;1.586507916
20050412;22;1.482382059
20050412;23;1.398566842
20050412;24;1.32997036
20050413;1;1.273649096
20050413;2;1.227252364
20050413;3;1.188901544
20050413;4;1.157081485
20050413;5;1.130571365
20050413;6;1.108388186
20050413;7;1.08973217
20050413;8;1.073951006
20050413;9;1.060515285
20050413;10;1.048997641
20050413;11;1.039048076
20050413;12;1.03037703
20050413;13;1.022749066
20050413;14;1.015972376
20050413;15;1.009890556
20050413;16;1.004374743
20050413;17;0.999317348
20050413;18;0.994628608
20050413;19;0.990235031
20050413;20;0.986076653
20050413;21;0.982103586
20050413;22;0.978272855
20050413;23;0.97454989
20050413;24;0.970909119
20050414;1;0.967333019
20050414;2;0.963809073
20050414;3;0.960327327
20050414;4;0.956881404
20050414;5;0.953470111
20050414;6;0.950094342
20050414;7;0.946752906
20050414;8;0.943446338
20050414;9;0.940177977
20050414;10;0.936952651
20050414;11;0.933772743
20050414;12;0.930636823
20050414;13;0.927545071
20050414;14;0.924498856
20050414;15;0.921497643
20050414;16;0.918536544
20050414;17;0.915609777
20050414;18;0.912712574
20050414;19;0.909839392
20050414;20;0.906984031
20050414;21;0.904142082
20050414;22;0.901310027
20050414;23;0.89848417
20050414;24;0.895662367
20050415;1;0.892845809
20050415;2;0.890038729
20050415;3;0.887246668
20050415;4;0.884472847
20050415;5;0.881726623
20050415;6;0.879021049
20050415;7;0.876365006
20050415;8;0.873764336
20050415;9;0.87122333
20050415;10;0.868753552
20050415;11;0.866359174
20050415;12;0.864035785
20050415;13;0.861781478
20050415;14;0.859600127
20050415;15;0.857492685
20050415;16;0.85545069
20050415;17;0.853463531
20050415;18;0.851522684
20050415;19;0.849621773
20050415;20;0.847755194
20050415;21;0.845918059
20050415;22;0.84410578
20050415;23;0.842314661
20050415;24;0.840542436
20050416;1;0.83878839
20050416;2;0.837053597
20050416;3;0.835340381
20050416;4;0.833651781
20050416;5;0.831991732
20050416;6;0.830364704
20050416;7;0.8332358
20050416;8;1.01990056
20050416;9;1.796598434
20050416;10;2.249761105
20050416;11;1.652169585
20050416;12;3.102910757
20050416;13;4.224597931
20050416;14;3.256998777
20050416;15;3.681163549
20050416;16;4.882793903
20050416;17;4.465283871
20050416;18;4.029644012
20050416;19;4.869532585
20050416;20;3.660200357
20050416;21;2.97335434
20050416;22;3.274063587
20050416;23;2.866940022
20050416;24;3.131330729
20050417;1;3.33188343
20050417;2;2.622570276
20050417;3;2.837569714
20050417;4;2.498229504
20050417;5;2.53371048
20050417;6;1.83094573
20050417;7;1.766605496
20050417;8;1.847009301
20050417;9;1.957214713
20050417;10;2.085244179
20050417;11;1.569294572
20050417;12;2.042307615
20050417;13;2.473976135
20050417;14;2.271765947
20050417;15;2.595217228
20050417;16;3.2669909
20050417;17;2.546991825
20050417;18;2.35284543
20050417;19;2.750030279
20050417;20;2.490411997
20050417;21;2.221904278
20050417;22;2.604943991
20050417;23;2.07357192
20050417;24;2.020372391
20050418;1;2.027956486
20050418;2;1.862425804
20050418;3;1.704679608
20050418;4;1.740799785
20050418;5;1.600273728
20050418;6;1.400355816
20050418;7;1.318567753
20050418;8;1.320879698
20050418;9;1.074675441
20050418;10;1.056382298
20050418;11;1.052462101
20050418;12;0.962364793
20050418;13;0.922897041
20050418;14;0.901352823
20050418;15;0.883919537
20050418;16;0.8698017
20050418;17;0.858371735
20050418;18;0.849127471
20050418;19;0.84166348
20050418;20;0.835651159
20050418;21;0.830823481
20050418;22;0.826962233
20050418;23;0.823887825
20050418;24;0.821454227
20050419;1;0.819543779
20050419;2;0.818061054
20050419;3;0.81692946
20050419;4;0.816088736
20050419;5;0.815491676
20050419;6;0.815100074
20050419;7;0.814914823
20050419;8;0.816151679
20050419;9;0.8217659
20050419;10;0.827005565
20050419;11;0.891625464
20050419;12;1.190752149
20050419;13;1.366727471
20050419;14;1.051942825
20050419;15;1.277457952
20050419;16;1.513866425
20050419;17;1.534368753
20050419;18;1.554143429
20050419;19;1.797162056
20050419;20;1.483311534
20050419;21;1.34485209
20050419;22;1.411538124
20050419;23;1.358182311
20050419;24;1.528359175
20050420;1;1.793255925
20050420;2;1.416306138
20050420;3;1.774361968
20050420;4;1.908093691
20050420;5;1.808305383
20050420;6;1.801855683
20050420;7;2.039972067
20050420;8;1.826947927
20050420;9;1.712904334
20050420;10;1.86491406
20050420;11;1.65282917
20050420;12;1.939360261
20050420;13;2.311905384
20050420;14;2.017719269
20050420;15;3.015224695
20050420;16;3.745070457
20050420;17;3.012556314
20050420;18;4.022321224
20050420;19;5.13618803
20050420;20;4.293278217
20050420;21;4.491082191
20050420;22;5.645442963
20050420;23;4.818627834
20050420;24;4.649787426
20050421;1;5.614991188
20050421;2;4.330061913
20050421;3;4.015529156
20050421;4;4.566129684
20050421;5;3.893456459
20050421;6;3.854420662
20050421;7;4.122496128
20050421;8;3.374981165
20050421;9;3.218969107
20050421;10;3.06187892
20050421;11;2.846683025
20050421;12;2.348833323
20050421;13;2.32050252
20050421;14;2.249912262
20050421;15;2.096244812
20050421;16;2.058396816
20050421;17;1.786985636
20050421;18;1.618373752
20050421;19;1.643905759
20050421;20;1.634539723
20050421;21;1.489709377
20050421;22;1.56711483
20050421;23;1.32656455
20050421;24;1.312957644
20050422;1;1.29325974
20050422;2;1.23097229
20050422;3;1.270709038
20050422;4;1.361272454
20050422;5;1.221581221
20050422;6;1.279083014
20050422;7;1.280102372
20050422;8;1.239679098
20050422;9;1.151762128
20050422;10;1.191392064
20050422;11;1.120164633
20050422;12;1.06475842
20050422;13;1.062106729
20050422;14;1.02197969
20050422;15;1.041585326
20050422;16;1.047888875
20050422;17;1.010136485
20050422;18;1.008510947
20050422;19;0.995828807
20050422;20;1.001894712
20050422;21;0.963736176
20050422;22;0.964979053
20050422;23;0.966646016
20050422;24;0.950964093
20050423;1;0.945135593
20050423;2;0.942958534
20050423;3;0.941434205
20050423;4;0.940431356
20050423;5;0.939851284
20050423;6;0.939617634
20050423;7;0.939668477
20050423;8;0.939956069
20050423;9;0.940442204
20050423;10;0.94109714
20050423;11;0.941898167
20050423;12;0.942822635
20050423;13;0.943850994
20050423;14;0.944968045
20050423;15;0.946161628
20050423;16;0.947416544
20050423;17;0.948716462
20050423;18;0.950047374
20050423;19;0.951397061
20050423;20;0.952754915
20050423;21;0.95411247
20050423;22;0.955462158
20050423;23;0.956797719
20050423;24;0.95811516
20050424;1;0.959411263
20050424;2;0.960686564
20050424;3;0.961946905
20050424;4;0.963192284
20050424;5;0.964428186
20050424;6;0.965663254
20050424;7;0.966921806
20050424;8;0.968906581
20050424;9;0.973180592
20050424;10;0.976174057
20050424;11;0.974114954
20050424;12;0.976419926
20050424;13;0.97964114
20050424;14;0.98220247
20050424;15;0.983415663
20050424;16;0.990939796
20050424;17;1.151486397
20050424;18;1.826663971
20050424;19;2.234208107
20050424;20;1.84772253
20050424;21;3.631356239
20050424;22;4.928534508
20050424;23;3.779961348
20050424;24;4.821638584
20050425;1;6.252750874
20050425;2;5.626157284
20050425;3;5.641470909
20050425;4;7.07595253
20050425;5;5.516842365
20050425;6;4.849735737
20050425;7;5.54628706
20050425;8;4.750182629
20050425;9;5.054840088
20050425;10;5.713449001
20050425;11;4.460411072
20050425;12;5.232128143
20050425;13;5.328411579
20050425;14;4.994039536
20050425;15;5.523108482
20050425;16;6.284204006
20050425;17;4.857172489
20050425;18;4.45288372
20050425;19;5.106115818
20050425;20;5.046731472
20050425;21;4.543756485
20050425;22;5.358730793
20050425;23;3.935211897
20050425;24;3.219038725
20050426;1;3.246171713
20050426;2;3.104529858
20050426;3;2.928461075
20050426;4;3.260851622
20050426;5;2.527507067
20050426;6;2.742028475
20050426;7;2.38575983
20050426;8;2.442578554
20050426;9;1.776860118
20050426;10;1.770366788
20050426;11;1.843483806
20050426;12;1.509961486
20050426;13;1.372201681
20050426;14;1.315243006
20050426;15;1.269765735
20050426;16;1.233391881
20050426;17;1.204290152
20050426;18;1.181029439
20050426;19;1.162478328
20050426;20;1.147733331
20050426;21;1.136066914
20050426;22;1.126891255
20050426;23;1.119730234
20050426;24;1.114199519
20050427;1;1.109991789
20050427;2;1.106859326
20050427;3;1.104601741
20050427;4;1.103059769
20050427;5;1.102109194
20050427;6;1.101650953
20050427;7;1.101602554
20050427;8;1.101900935
20050427;9;1.102496624
20050427;10;1.103348851
20050427;11;1.104425311
20050427;12;1.105695128
20050427;13;1.1071316
20050427;14;1.108712673
20050427;15;1.110419512
20050427;16;1.112229943
20050427;17;1.114118218
20050427;18;1.116061449
20050427;19;1.11803925
20050427;20;1.120032191
20050427;21;1.122023463
20050427;22;1.123999238
20050427;23;1.125947237
20050427;24;1.127858758
20050428;1;1.129728913
20050428;2;1.131557584
20050428;3;1.133348942
20050428;4;1.135108829
20050428;5;1.136846781
20050428;6;1.138575196
20050428;7;1.140305638
20050428;8;1.142050743
20050428;9;1.143819809
20050428;10;1.145620584
20050428;11;1.147462845
20050428;12;1.14934957
20050428;13;1.151280999
20050428;14;1.153257251
20050428;15;1.155277848
20050428;16;1.157334208
20050428;17;1.159412384
20050428;18;1.161498904
20050428;19;1.163581371
20050428;20;1.165648103
20050428;21;1.16768837
20050428;22;1.169692755
20050428;23;1.171653867
20050428;24;1.173566937
20050429;1;1.175431848
20050429;2;1.17725122
20050429;3;1.179030657
20050429;4;1.180778265
20050429;5;1.182506919
20050429;6;1.184230208
20050429;7;1.185960293
20050429;8;1.18771112
20050429;9;1.189493656
20050429;10;1.191315293
20050429;11;1.193184018
20050429;12;1.195101976
20050429;13;1.197070599
20050429;14;1.1990906
20050429;15;1.201160192
20050429;16;1.203269243
20050429;17;1.205402732
20050429;18;1.207546711
20050429;19;1.209687114
20050429;20;1.211810827
20050429;21;1.213906407
20050429;22;1.215964079
20050429;23;1.217974186
20050429;24;1.21993196
20050430;1;1.221838474
20050430;2;1.223696589
20050430;3;1.225511789
20050430;4;1.227293611
20050430;5;1.229057431
20050430;6;1.230819941
20050430;7;1.232598662
20050430;8;1.23441565
20050430;9;1.23628962
20050430;10;1.238226414
20050430;11;1.240231395
20050430;12;1.242317796
20050430;13;1.244481564
20050430;14;1.246716022
20050430;15;1.249019265
20050430;16;1.25138998
20050430;17;1.25381124
20050430;18;1.256257534
20050430;19;1.258705378
20050430;20;1.261132598
20050430;21;1.263521075
20050430;22;1.265856981
20050430;23;1.268127203
20050430;24;1.270325661
20050501;1;1.272454381
20050501;2;1.274520516
20050501;3;1.276531816
20050501;4;1.278497338
